"","Richmond County","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","day_index","day_of_year","year","temp","dewp","slp","visib","wdsp","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"7169",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1333,238,2016,38.9,32.3,1017.7,10,6.5,999.9,46,27,0,0,0,0.160337552742616
"7176",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1340,245,2016,39,28.8,1023.3,10,12.7,24.1,46,27,0,0,0,0.147679324894515
"7179",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1343,248,2016,44.1,39.3,1024.7,8.2,10.7,28.9,48.9,36,0,0,0,0.109704641350211
"7184",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1348,253,2016,40.4,30.7,1026.1,10,12.5,28,48.9,35.1,0.25,0,0,0.0675105485232067
"7188",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1352,257,2016,36.4,25.6,1038.3,10,10.2,999.9,46,28.9,0,0,0,0.113924050632911
"7193",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1357,262,2016,49.8,46.9,1013.8,4.4,17.5,35,53.1,44.1,0,0,1,0.177215189873418
"7200",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1364,269,2016,39.1,26.8,1014.2,10,9.8,22,53.1,34,0.06,0,0,0.0970464135021097
"7207",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1371,276,2016,37.3,29.4,1016.5,8.6,10.3,33,48.9,24.1,0,0,0,0.118143459915612
"7211",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1375,280,2016,40.4,29.9,999.5,9.5,18.2,39,50,24.1,0.63,0,0,0.122362869198312
"7214",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1378,283,2016,35.8,21.1,1016.6,10,14.1,35,44.1,30,0,0,0,0.109704641350211
"7221",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1385,290,2016,53.4,49.7,1003.2,6.6,15.6,29.9,57,48.9,0.1,0,1,0.177215189873418
"7225",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1389,294,2016,46.4,32.8,1007.7,10,12.9,28,57,43,0.06,0,0,0.19831223628692
"7232",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1396,301,2016,43.8,28.3,1009.8,10,15.1,28,50,39.9,0,0,0,0.10126582278481
"7235",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1399,304,2016,38.2,24.3,1019.2,10,14.6,33,48,34,0,0,0,0.0632911392405063
"7240",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1404,309,2016,37.9,30.9,1018.6,9.5,6.6,18.1,46.9,26.1,0,0,0,0.185654008438819
"7245",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1409,314,2016,41.7,31.3,1017,10,11.9,28.9,46.9,30.9,0.02,0,0,0.172995780590717
"7249",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1413,318,2016,42.8,37.1,1013.5,8.8,7.6,19,46,39,0.14,0,0,0.122362869198312
"7256",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1420,325,2016,42.7,35.1,1012.7,9.8,6.4,22.9,46.9,37,0.02,0,0,0.113924050632911
"7262",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1426,331,2016,36.6,19.2,1013.3,10,15.4,28.9,46.9,34,0,0,0,0.189873417721519
"7266",1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1430,335,2016,28.2,9.9,1023.9,10,12.8,22,39.9,24.1,0,0,0,0.109704641350211
"7269",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1433,338,2016,29.9,13.3,1031.6,10,7.5,15.9,36,24.1,0,0,0,0.0886075949367089
"7275",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1439,344,2016,43.6,40.4,1015.5,6.5,14.2,34,53.1,25,0.16,0,0,0.109704641350211
"7278",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1442,347,2016,39.7,26.9,1017.1,9.8,9.7,24.1,53.1,35.1,0.83,0,0,0.118143459915612
"7284",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1448,353,2016,41.2,31.1,1013.7,9.8,8.2,22,44.1,35.1,0,0,0,0.147679324894515
"7290",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1454,359,2016,29.8,14,1008.6,8.8,13.8,38.1,44.1,19.9,0.01,0,1,0.177215189873418
"7293",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1457,362,2016,18.2,-2.1,1023.1,10,17.8,49,23,12.9,0,0,0,0.189873417721519
"7298",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1462,1,2017,44.4,33.6,1017.4,9,13.4,27,48,39,0.03,0,0,0.0349344978165939
"7305",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1469,8,2017,37.4,28.7,1032,10,7.1,999.9,50,26.1,0.03,0,0,0.0655021834061135
"7308",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1472,11,2017,44.3,40.7,1020.7,5.4,15.2,31.1,48.9,42.1,0.11,0,0,0.109170305676856
"7316",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1480,19,2017,46.5,43.7,996.4,6.2,13.6,28,53.1,42.1,0.87,0,1,0.139737991266376
"7320",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1484,23,2017,36.4,19.7,1007.8,10,15.4,33,48,32,0,0,0,0.0786026200873362
"7327",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1491,30,2017,31.7,25.8,1015.2,6.1,8.9,999.9,41,28.9,0.03,0,1,0.170305676855895
"7329",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1495,34,2017,31.3,24.9,1022,5.7,13.4,41,35.1,28.9,0.11,0,1,0.22707423580786
"7332",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1498,37,2017,24.1,15.9,1021.1,6.1,19.5,42.9,33.1,19,0.37,0,1,0.0524017467248908
"7338",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1504,43,2017,18.3,5.7,1035.5,10,11,22.9,28,15.1,0,0,0,0.152838427947598
"7344",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1510,49,2017,35.6,26.3,1037.4,10,13.6,999.9,42.1,15.1,0,0,0,0.135371179039301
"7350",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1516,55,2017,45,40.9,1027.3,6.5,15.1,34,50,28.9,0.33,0,0,0.122270742358079
"7352",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1518,57,2017,47.8,45.5,1021.7,5.4,12.6,24.1,53.1,42.1,0.42,0,0,0.122270742358079
"7359",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1525,64,2017,46.8,37.5,1022.8,7.2,12.6,25.1,50,37.9,0.39,0,0,0.0655021834061135
"7364",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1530,69,2017,29.8,13.4,1035.9,10,10.2,25.1,50,25,0,0,0,0.074235807860262
"7368",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1534,73,2017,33.6,24.8,1025.3,9,10.8,22.9,36,25,0.01,0,0,0.0436681222707424
"7371",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1537,76,2017,31.6,20.7,1029,10,6.2,18.1,43,21,0,0,0,0.0480349344978166
"7377",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1543,82,2017,40,30.9,1023.1,9.6,8.4,21,44.1,37,0,0,0,0.122270742358079
"7383",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1549,88,2017,41.6,38.5,1015.9,4.5,13.8,24.1,44.1,36,0.26,0,0,0.0611353711790393
"7389",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1555,94,2017,40.7,36.9,1014.4,7.4,7.6,22,45,37,0.1,0,0,0.0524017467248908
"7393",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1559,98,2017,39.9,32.5,1015.5,10,4.3,999.9,45,37,0,0,0,0.0873362445414847
"7399",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1565,104,2017,42.3,37.5,1011.3,6.7,7.5,20,46,37,0,0,1,0.0305676855895196
"7402",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1568,107,2017,43.2,40.4,1008.1,4.5,8.4,21,53.1,39,0,0,1,0.0480349344978166
"7409",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1575,114,2017,40.9,34.4,1011.4,8.8,18.6,38.1,44.1,37.4,0,0,0,0.0524017467248908
"7412",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1578,117,2017,48.9,46.9,992.3,2.3,17.2,41,55,37.9,0.85,0,1,0.074235807860262
"7420",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1586,125,2017,41.1,35.1,995.2,8.5,17.4,33,55,37.9,0.4,0,0,0.0960698689956332
"7424",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1590,129,2017,44.3,39.9,997.4,9,9.7,24.1,50,37.9,0.02,0,0,0.0786026200873362
"7428",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1594,133,2017,42.1,29.8,997.8,9.9,20.3,35.9,45,39.9,0.1,0,0,0.0611353711790393
"7435",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1601,140,2017,38.7,23.1,1000.8,10,18.3,33,45,36,0,0,0,0.0786026200873362
"7437",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1603,142,2017,38,26.4,1005.7,9.9,10.2,22,43,34,0,0,0,0.0262008733624454
"7441",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1607,146,2017,34,23.1,1006.1,9.7,6.5,22,43,24.1,0,0,0,0.0655021834061135
"7447",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1613,152,2017,28.1,14.6,1013.1,8.2,9.8,28,39.9,21.9,0,0,1,0.0960698689956332
"7452",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1618,157,2017,38.7,31.3,1011.6,9.7,10.5,27,45,21.9,0,0,0,0.0786026200873362
"7459",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1625,164,2017,37.7,24.2,1016,10,9.9,27,45,30,0,0,0,0.0655021834061135
"7462",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1628,167,2017,30.9,14,1020.2,10,9,19,44.1,26.1,0,0,0,0.091703056768559
"7469",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1635,174,2017,28.4,10.8,1021.4,10,14.1,25.1,33.1,24.1,0,0,0,0.0567685589519651
"7474",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1640,179,2017,36.1,23.7,1018.7,9.5,11.5,22,44.1,24.1,0,0,0,0.0698689956331878
"7476",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1642,181,2017,37.5,21,1014.7,10,14.4,28,44.1,30.9,0.02,0,0,0.0567685589519651
"7485",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1651,190,2017,38.1,32.2,1017.1,8.4,9.2,29.9,46.9,25,0,0,0,0.11353711790393
"7489",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1655,194,2017,46.2,43.9,1004.2,2.8,10.1,26,50,42.1,0.13,0,1,0.139737991266376
"7494",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1660,199,2017,38.1,33.3,1000.6,7,17.8,53,51.1,24.1,0.01,0,1,0.074235807860262
"7498",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1664,203,2017,21,9.1,1016.3,7.9,21.5,45.1,27,16,1.26,0,1,0.0829694323144105
"7502",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1668,207,2017,32,24.7,1017.1,8.4,10,22.9,41,16,0.01,0,0,0.126637554585153
"7508",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1674,213,2017,35.6,32.1,1015.8,7.9,15.2,29.9,41,23,0.3,0,0,0.0611353711790393
"7513",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1679,218,2017,35.9,30.3,996.6,6.5,19.7,42.9,44.6,28.9,0.13,0,1,0.0873362445414847
"7520",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1686,225,2017,30.1,19.1,1009.9,10,15.1,40,33.1,26.6,0,0,0,0.170305676855895
"7523",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1689,228,2017,36.6,32.7,1002.8,7.5,8.7,25.1,44.1,21.9,0,0,0,0.0786026200873362
"7530",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1696,235,2017,36.1,28.8,993.5,9.2,14.4,31.1,44.1,21.9,0.63,0,1,0.122270742358079
"7534",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1700,239,2017,31.8,17.3,1004,10,14,27,39,26.1,0,0,0,0.11353711790393
"7537",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1703,242,2017,37,26.6,1008.7,9.8,10.4,999.9,46.9,24.1,0,0,0,0.126637554585153
"7541",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1707,246,2017,47.8,36.9,1005.4,9.5,13.9,24.1,57,41,0,0,0,0.091703056768559
"7550",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1716,255,2017,41.9,29.5,1016.8,10,11.7,25.1,59,36,0,0,0,0.0480349344978166
"7555",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1721,260,2017,37.1,26.6,1026.3,10,6.9,999.9,46,30,0,0,0,0.104803493449782
"7558",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1724,263,2017,40.6,35.2,1018,9.7,7.8,999.9,46.9,32,0,0,0,0.0786026200873362
"7561",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1727,266,2017,44,41.7,1012.7,5.2,8.2,999.9,48.9,37,0,0,1,0.0524017467248908
"7568",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1734,273,2017,47.5,44.3,1015,6.9,10,999.9,54,39.9,0,0,1,0.074235807860262
"7573",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1739,278,2017,49.8,46.6,1010.5,6.5,10.1,999.9,57.9,44.1,0,0,1,0.0655021834061135
"7576",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1742,281,2017,43,31.2,1008.4,7.3,14.3,29.9,57.9,37.9,0,0,1,0.0480349344978166
"7582",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1748,287,2017,39.1,25.5,1026.8,10,13.2,28,48,30,0,0,0,0.0960698689956332
"7589",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1755,294,2017,44.2,39.9,1029.7,9,7.9,999.9,48.9,30,0,0,0,0.0873362445414847
"7594",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1760,299,2017,47.4,45.8,1007,2,11.5,29.9,52,41,0.03,0,1,0.0786026200873362
"7600",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1766,305,2017,47.8,36.9,999.2,6.9,21.6,41,52,37.9,0,0,0,0.122270742358079
"7605",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1771,310,2017,33.2,8.8,1018.3,10,11.8,25.1,51.1,28,0,0,0,0.131004366812227
"7608",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1774,313,2017,22.9,0.1,1026.4,9.9,17.8,33,37,18,0,0,0,0.0436681222707424
"7615",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1781,320,2017,20.8,-1.7,1029.2,10,19.8,35.9,33.1,12,0,0,0,0.0786026200873362
"7619",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1785,324,2017,28.9,11.2,1031.6,10,9.9,17.1,36,12,0,0,0,0.131004366812227
"7625",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1791,330,2017,36.7,27.5,1030.1,9.2,10.7,25.1,45,24.1,0,0,0,0.100436681222707
"7629",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1795,334,2017,45.9,42.6,1016,5.5,15.3,28.9,48.9,30,0.07,0,1,0.0829694323144105
"7634",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1800,339,2017,45.9,34.3,1012,9.1,17.7,31.1,52,41,0.09,0,0,0.0786026200873362
"7639",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1805,344,2017,35.5,26.4,1012.1,5.8,12.1,28.9,52,30,0,0,1,0.104803493449782
"7641",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1807,346,2017,22.5,7.2,1013.6,9.4,19.3,39,44.1,17.1,0.07,0,0,0.104803493449782
"7646",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1812,351,2017,20,2.6,1021.2,10,16.1,29.9,26.1,15.1,0,0,0,0.0567685589519651
"7655",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1821,360,2017,21.9,6.4,1028.8,10,10.9,25.1,27,15.1,0,0,0,0.148471615720524
"7657",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1823,362,2017,36.3,30.9,1011.8,6,18.1,51.1,46.9,17.1,0.01,0,0,0.104803493449782
"7663",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1464,3,2017,29.8,20.7,995.2,7.5,23.3,46,46.9,25,1.29,0,0,0.11353711790393
"7670",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1471,10,2017,28.5,11.1,1008,9.8,19.1,33,36,23,0,0,0,0.126637554585153
"7673",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1474,13,2017,33,13.4,1018.6,10,10.9,22,39,23,0,0,0,0.161572052401747
"7679",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1480,19,2017,34.7,23.9,1024,10,7.5,19,43,21.9,0,0,0,0.135371179039301
"7685",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1486,25,2017,36,32.2,1019.7,5.6,19.4,38.1,43,21.9,0.16,0,1,0.0655021834061135
"7687",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1488,27,2017,39.2,26.3,1013.2,9.4,21.4,41,45,33.1,0.36,0,0,0.117903930131004
"7692",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1493,32,2017,39.9,26.4,1011.2,10,7.9,999.9,50,34,0,0,0,0.0567685589519651
"7700",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1501,40,2017,38.6,20.9,1011.4,10,14.8,36.9,50,27,0,0,0,0.117903930131004
"7702",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1503,42,2017,26.4,1.5,1028.6,10,17.1,35,46,19.9,0,0,0,0.104803493449782
"7706",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1507,46,2017,35.3,21.9,1030.6,9.9,9.6,22,43,19.9,0,0,0,0.100436681222707
"7711",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1512,51,2017,42.9,36.8,1021.3,8.2,13.1,22.9,48,37.4,0,0,0,0.0393013100436681
"7720",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1521,60,2017,37,30,1031.4,9.5,9.8,26,50,28,0,0,0,0.0436681222707424
"7725",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1526,65,2017,42,38.3,1023.6,6.4,12.3,21,46.9,28,0.03,0,1,0.0611353711790393
"7730",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1531,70,2017,40.7,38.5,1015.5,5,8.7,17.1,48,37,0.01,0,1,0.104803493449782
"7733",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1534,73,2017,41.9,37.1,1013.6,8.3,14.4,28,48,37,0.43,0,0,0.117903930131004
"7736",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1537,76,2017,40,25.9,1020.7,10,12.8,24.1,46,34,0.15,0,0,0.091703056768559
"7743",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1544,83,2017,37.6,30.7,1020.9,9.2,6.2,21,45,30.9,0,0,0,0.0786026200873362
"7747",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1548,87,2017,39.8,36.9,1005.9,3.3,24.2,44.1,44.1,35.1,1.43,0,0,0.091703056768559
"7752",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1553,92,2017,39.7,33,1015.1,9.3,14.7,35.9,46.9,37,1.45,0,0,0.0655021834061135
"7756",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1557,96,2017,43,31.7,1018,10,6.9,999.9,54,32,0,0,0,0.122270742358079
"7763",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1564,103,2017,42.9,38,1015.3,6.3,16.3,40,54,32,0.03,0,1,0.0873362445414847
"7769",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1570,109,2017,42.6,38.4,1010.8,7.8,14.1,27,46.9,39,0.38,0,1,0.0873362445414847
"7774",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1575,114,2017,41.9,38.5,1013.6,7.9,12.9,29.9,51.8,39,0,0,1,0.0960698689956332
"7777",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1578,117,2017,47.8,42.6,994.7,6.9,14.9,34,54,39,0.12,0,1,0.104803493449782
"7782",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1583,122,2017,43.9,30.6,1002.9,9.8,16.5,28.9,51.1,39,0,0,0,0.0524017467248908
"7788",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1589,128,2017,46.3,30.9,1017.4,10,10.5,21,55,39,0,0,0,0.0786026200873362
"7794",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1595,134,2017,46.9,39.6,1023.2,10,10.2,999.9,55,39.9,0,0,0,0.0786026200873362
"7796",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1597,136,2017,49.8,44,1021.8,8.8,12.1,999.9,55,41,0,0,0,0.0655021834061135
"7804",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1605,144,2017,49.1,45.1,1020.6,8.3,9.9,999.9,55,46,0,0,0,0.091703056768559
"7807",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1608,147,2017,49.8,38.5,1024.2,9.5,8.2,20,57,42.1,0,0,0,0.11353711790393
"7812",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1613,152,2017,47.5,34.1,1027.8,10,5,999.9,57.9,37.9,0,0,0,0.104803493449782
"7820",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1621,160,2017,46.8,38,1028.2,9.7,9.2,999.9,57.9,35.1,0,0,0,0.091703056768559
"7821",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1622,161,2017,51.9,46.9,1014.7,5.3,15.7,28,57,37,0,0,1,0.0524017467248908
"7827",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1628,167,2017,56.4,48.3,1010.6,8.7,12,21,70,48.9,0,0,0,0.0786026200873362
"7833",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1634,173,2017,47.8,39.2,1024.7,10,12.1,29.9,53.1,41,0,0,0,0.074235807860262
"7840",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1641,180,2017,41.7,32.2,1033.5,10,10.5,20,53.1,32,0,0,0,0.074235807860262
"7843",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1644,183,2017,47.5,44.1,1022.6,5.9,9.8,20,54,32,0.09,0,1,0.0873362445414847
"7850",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1651,190,2017,45.7,43.4,1017,4.6,13.9,27,46.9,44.6,0.03,0,0,0.104803493449782
"7854",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1655,194,2017,46.7,44.5,1012.1,5.7,13.2,27,48.9,44.1,0.19,0,0,0.0611353711790393
"7859",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1660,199,2017,46.5,39.5,1017.3,10,10.5,24.1,55.9,43,0.27,0,0,0.0524017467248908
"7864",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1665,204,2017,46.6,42.4,1021.9,10,7.6,999.9,55.9,42.1,0,0,0,0.0524017467248908
"7867",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1668,207,2017,49.7,46.6,1021.4,6.7,14.2,28.9,52,42.1,0.01,0,0,0.0873362445414847
"7873",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1674,213,2017,53.1,51.8,1011.6,1.1,17.9,34,55.4,50,0.76,0,1,0.0786026200873362
"7876",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1677,216,2017,52.9,50.7,1011.6,3,5.3,999.9,63,48,0.06,0,1,0.131004366812227
"7887",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1689,228,2017,54.2,51.6,1015.5,2.7,11.6,28,64,48.2,0.11,0,1,0.074235807860262
