"","New York County","Fri","Mon","Sat","Sun","Thu","Tue","Wed","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","day_index","day_of_year","year","temp","dewp","slp","visib","wdsp","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"3635",1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,719,354,2014,41.2,27.8,1017.9,9.9,8.4,18.1,51.1,36,0.01,0,0,0.354368932038835
"3637",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,721,356,2014,32.1,15.4,1024.3,10,11.9,25.1,44.1,27,0,0,0,0.514563106796116
"3644",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,728,363,2014,26.9,8.3,1025.3,9.9,7.5,999.9,37,21.9,0,0,0,0.354368932038835
"3649",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,733,3,2015,31.8,15.1,1018.6,9.9,13.6,33,39.9,21.9,0,0,0,0.308035714285714
"3654",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,738,8,2015,40.4,21.5,1018.3,10,13.1,31.1,45,28,0,0,0,0.397321428571429
"3659",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,743,13,2015,34.5,19.8,1033.9,9.5,11.1,26,45,30,0,0,0,0.428571428571429
"3666",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,750,20,2015,48.6,46.9,1015.4,1.9,15.5,28.9,54,30,0.21,0,1,0.272321428571429
"3669",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,753,23,2015,44,32.1,1012.9,7.6,16.3,39,55,28.9,0.27,0,0,0.334821428571429
"3672",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,756,26,2015,20.8,5.2,1025.2,8.8,10.3,31.1,28,19,0,0,0,0.473214285714286
"3677",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,761,31,2015,22.6,10.2,1011.8,9.4,12.1,35.9,27,17.1,0,0,0,0.450892857142857
"3686",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,770,40,2015,13.1,-2.4,1022.7,9.9,14.8,29.9,27,6.1,0,0,0,0.571428571428571
"3691",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,775,45,2015,35.2,22.5,1018.1,9.5,21,49,46,26.1,0,0,0,0.665178571428571
"3696",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,780,50,2015,26.9,10,1025,10,10.2,22,30,21.9,0,0,0,0.361607142857143
"3699",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,783,53,2015,27.1,12.1,1035.5,10,8.8,17.1,37,19.9,0,0,0,0.276785714285714
"3702",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,786,56,2015,40.9,35.6,1028.3,7.7,6.3,29.9,52,21,0,0,1,0.441964285714286
"3710",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,794,64,2015,32.6,25.6,1028.5,8.4,16.3,28.9,52,26.1,0.82,0,0,0.59375
"3714",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,798,68,2015,32.1,24,1031.2,8,9.6,22.9,37,26.1,0.15,0,0,0.482142857142857
"3721",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,805,75,2015,35.8,33.6,1015.5,2.8,14.1,24.1,37.9,28,0.03,0,0,0.575892857142857
"3726",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,810,80,2015,34.5,23.4,1008.6,10,14.9,34,39.9,28.9,0.02,0,0,0.544642857142857
"3727",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,811,81,2015,20.2,1.9,1023.6,10,13.3,31.1,39.9,15.1,0,0,0,0.4375
"3734",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,818,88,2015,40,32.8,1021.4,9.2,13.4,31.1,50,14,0,0,0,0.428571428571429
"3741",1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,825,95,2015,41.7,36,1005,8.2,13.5,46,50,30.9,0.26,0,0,0.258928571428571
"3746",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,830,100,2015,35.7,23.4,1009.5,10,13.1,26,44.1,33.1,0.03,0,0,0.441964285714286
"3748",1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,832,102,2015,32.3,17.7,1018.1,10,7.9,999.9,39,25,0,0,0,0.441964285714286
"3754",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,838,108,2015,35.5,30.5,1021,8.4,8.4,999.9,39,25,0.13,0,0,0.4375
"3760",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,844,114,2015,31.6,20.4,1022.8,10,10.4,999.9,39,27,0.09,0,0,0.633928571428571
"3763",1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,847,117,2015,38.5,34.8,1003.3,6.7,12.4,33,45,27,0.23,0,0,0.348214285714286
